照片,时间/s,X向力/N,Y向力/N,X向位移/mm,X向应变,X向应力/MPa,Y向位移/mm,Y向应变,Y向应力/MPa
000098.jpg,9.806366197183099,1209.18,1219.33,1.9442999999999984,0.06480999999999995,40.306000000000004,1.9417661971830995,0.06472553990610332,40.64433333333333
000099.jpg,9.906380281690142,1218.18,1227.83,1.9639000000000006,0.06546333333333336,40.606,1.959999999999999,0.0653333333333333,40.92766666666667
000100.jpg,10.006394366197185,1226.18,1236.83,1.983005633802815,0.06610018779342716,40.87266666666667,1.9794,0.06598,41.227666666666664
000101.jpg,10.106408450704226,1235.68,1245.33,2.0039,0.06679666666666666,41.18933333333334,1.9988169014084516,0.06662723004694839,41.510999999999996
000102.jpg,10.206422535211269,1243.68,1253.83,2.0235000000000003,0.06745000000000001,41.456,2.021302816901411,0.06737676056338036,41.794333333333334
000103.jpg,10.30643661971831,1252.18,1263.33,2.0432098591549313,0.06810699530516437,41.739333333333335,2.042,0.06806666666666666,42.111
000104.jpg,10.406450704225353,1260.18,1271.33,2.0645000000000007,0.06881666666666669,42.006,2.0615000000000006,0.06871666666666669,42.37766666666666
000105.jpg,10.506464788732394,1268.18,1279.33,2.082464788732393,0.06941549295774643,42.272666666666666,2.0820000000000007,0.06940000000000003,42.64433333333333
000106.jpg,10.606478873239437,1276.6377464788754,1287.8088732394376,2.105500000000001,0.07018333333333336,42.55459154929585,2.1015999999999995,0.07005333333333331,42.926962441314586
000107.jpg,10.706492957746478,1286.18,1296.33,2.124556338028169,0.07081854460093898,42.87266666666667,2.1209999999999987,0.07069999999999996,43.211
000108.jpg,10.806507042253521,1293.68,1303.83,2.14400704225352,0.07146690140845066,43.12266666666667,2.140599999999999,0.07135333333333331,43.461
000109.jpg,10.906521126760564,1301.18,1311.83,2.163621126760564,0.07212070422535213,43.37266666666667,2.1625690140845055,0.07208563380281685,43.727666666666664
000110.jpg,11.006535211267607,1309.18,1319.33,2.1859478873239375,0.07286492957746458,43.63933333333333,2.1815999999999995,0.07271999999999998,43.977666666666664
