nu,E_MPa,rmse_N,max_abs_residual_N,relative_rmse,observation_count
-0.357,6976.688917136863,34.874968107855985,74.22357497759106,0.057048629372269816,82
-0.356,6971.674372025871,34.83962371660772,74.11393568686299,0.05699081285841739,82
-0.355,6966.658812968391,34.80446964446372,74.00459009155679,0.056933307669409995,82
-0.354,6961.642247600391,34.76950488924844,73.89553706046252,0.056876112165884375,82
-0.353,6956.624683493125,34.73472845456051,73.78677546783217,0.0568192247179227,82
-0.352,6951.606128153785,34.700139349733426,73.6783041933536,0.056762643704988264,82
-0.351,6946.586589026103,34.66573658979639,73.57012212211737,0.05670636751586139,82
-0.35,6941.566073490976,34.63151919543552,73.46222814458974,0.056650394548576066,82
-0.349,6936.544588867072,34.59748619295554,73.35462115658208,0.05659472321035716,82
-0.348,6931.522142411421,34.56363661424156,73.24730005922174,0.056539351917558,82
-0.347,6926.498741320024,34.5299694967215,73.1402637589241,0.05648427909559886,82
-0.346,6921.474392728432,34.4964838833285,73.0335111673619,0.05642950317890548,82
-0.345,6916.449103712322,34.46317882246394,72.92704120143799,0.05637502261084855,82
-0.344,6911.422881288086,34.43005336796053,72.82085278325656,0.05632083584368339,82
-0.34299999999999997,6906.395732413387,34.397106579046,72.71494484009418,0.05626694133849048,82
-0.34199999999999997,6901.367663987729,34.36433752030679,72.6093163043721,0.05621333756511612,82
-0.34099999999999997,6896.338682853006,34.33174526165231,72.50396611362748,0.05616002300211396,82
-0.33999999999999997,6891.308795794061,34.29932887827931,72.39889321048656,0.05610699613668669,82
-0.33899999999999997,6886.278009539221,34.26708745063675,72.29409654263554,0.05605425546462859,82
-0.33799999999999997,6881.246330760842,34.23502006439072,72.18957506279457,0.05600179949026813,82
-0.33699999999999997,6876.2137660758435,34.20312581038988,72.08532772868796,0.055949626726411496,82
-0.33599999999999997,6871.180322046226,34.17140378463115,71.98135350301936,0.05589773569428638,82
-0.33499999999999996,6866.146005179597,34.139853088225486,71.87765135344296,0.055846124923486035,82
-0.33399999999999996,6861.110821929691,34.108472827364295,71.77422025253713,0.05579479295191437,82
-0.33299999999999996,6856.074778696871,34.07726211328578,71.67105917777678,0.05574373832573083,82
-0.33199999999999996,6851.037881828639,34.04622006224177,71.56816711150759,0.05569295959929623,82
-0.33099999999999996,6846.000137620133,34.015345795464874,71.46554304091899,0.05564245533511888,82
-0.32999999999999996,6840.961552314622,33.98463843913569,71.36318595801754,0.0555922241038011,82
-0.32899999999999996,6835.922132103993,33.95409712435047,71.26109485960126,0.055542264483986234,82
-0.32799999999999996,6830.881883129234,33.92372098708896,71.15926874723232,0.05549257506230609,82
-0.32699999999999996,6825.840811480909,33.89350916818266,71.05770662721204,0.05544315443332896,82
-0.32599999999999996,6820.798923199639,33.86346081328305,70.95640751055498,0.05539400119950769,82
-0.32499999999999996,6815.756224276565,33.833575072830364,70.85537041296288,0.055345113971128644,82
-0.32399999999999995,6810.71272065381,33.803851102022534,70.75459435479877,0.05529649136626077,82
-0.32299999999999995,6805.668418224937,33.77428806078428,70.6540783610626,0.05524813201070516,82
-0.32199999999999995,6800.6233228354085,33.74488511373659,70.55382146136503,0.055200034537945086,82
-0.32099999999999995,6795.577440283022,33.71564143016643,70.45382268990227,0.055152197589096424,82
-0.31999999999999995,6790.530776318368,33.686556183996586,70.35408108543209,0.05510461981285838,82
-0.31899999999999995,6785.483336645259,33.657628553755885,70.25459569124746,0.055057299865464704,82
-0.31799999999999995,6780.435126921169,33.62885772254964,70.15536555515348,0.055010236410635405,82
-0.31699999999999995,6775.386152757663,33.60024287803019,70.0563897294411,0.054963428119528535,82
-0.31599999999999995,6770.336419720814,33.57178321236793,69.95766727086414,0.05491687367069281,82
-0.31499999999999995,6765.2859333316355,33.54347792222236,69.85919724061398,0.05487057175002021,82
-0.31399999999999995,6760.234699066493,33.51532620871336,69.7609787042959,0.05482452105069908,82
-0.31299999999999994,6755.182722357512,33.48732727739294,69.66301073190505,0.054778720273167804,82
-0.31199999999999994,6750.130008592994,33.459480338216906,69.56529239780252,0.054733168125068545,82
-0.31099999999999994,6745.076563117814,33.43178460551702,69.467822780691,0.054687863321201687,82
-0.30999999999999994,6740.022391233816,33.404239297973106,69.37060096359244,0.05464280458348018,82
-0.30899999999999994,6734.96749820022,33.3768436385857,69.27362603382335,0.054597990640884796,82
-0.30799999999999994,6729.911889233998,33.34959685464856,69.17689708297121,0.05455342022941922,82
-0.30699999999999994,6724.855569510279,33.3224981777218,69.08041320687357,0.05450909209206601,82
-0.30599999999999994,6719.798544162712,33.2955468436048,68.98417350559191,0.05446500497874238,82
-0.30499999999999994,6714.740818283857,33.268742092309665,68.88817708339036,0.054421157646256726,82
-0.30399999999999994,6709.682396925562,33.24208316803477,68.79242304871343,0.05437754885826534,82
-0.30299999999999994,6704.623285099323,33.215569319138446,68.69691051416135,0.05433417738522941,82
-0.30199999999999994,6699.563487776659,33.189199798113016,68.60163859646934,0.05429104200437253,82
-0.30099999999999993,6694.503009889477,33.1629738615589,68.50660641648426,0.054248141499638323,82
-0.29999999999999993,6689.441856330425,33.136890770159035,68.41181309914305,0.054205474661648614,82
-0.29899999999999993,6684.380031953257,33.11094978865336,68.31725777344934,0.05416304028766171,82
-0.29799999999999993,6679.317541573172,33.0851501858136,68.2229395724521,0.054120837181531115,82
-0.29699999999999993,6674.254389967178,33.05949123441834,68.1288576332247,0.05407886415366475,82
-0.29599999999999993,6669.190581874427,33.033972211227955,68.035011096841,0.05403712002098402,82
-0.29499999999999993,6664.126121996559,33.00859239696013,67.94139910835543,0.05399560360688368,82
-0.29399999999999993,6659.061014998038,32.98335107626531,67.84802081678083,0.053954313741191695,82
-0.2929999999999999,6653.995265506496,32.958247537702405,67.75487537506672,0.05391324926012956,82
-0.2919999999999999,6648.928878113051,32.933281073714724,67.66196194007841,0.05387240900627285,82
-0.2909999999999999,6643.861857372644,32.908450980606105,67.56927967257639,0.05383179182851224,82
-0.2899999999999999,6638.794207804363,32.883756558517014,67.47682773719373,0.053791396582014345,82
-0.2889999999999999,6633.725933891756,32.859197111401194,67.38460530241628,0.05375122212818359,82
-0.2879999999999999,6628.6570400831615,32.83477194700214,67.29261154056235,0.05371126733462366,82
-0.2869999999999999,6623.5875307920105,32.81048037682999,67.20084562776003,0.05367153107509977,82
-0.28600000000000003,6618.517410397153,32.78632171613848,67.10930674392932,0.05363201222950088,82
-0.28500000000000003,6613.446683243145,32.76229528390203,67.01799407275917,0.0535927096838023,82
-0.28400000000000003,6608.375353640578,32.73840040279317,66.92690680168857,0.053553622330028736,82
-0.28300000000000003,6603.303425866366,32.714636399159964,66.8360441218864,0.0535147490662173,82
-0.28200000000000003,6598.230904164046,32.691002603003675,66.74540522823054,0.05347608879638106,82
-0.281,6593.1577927440785,32.667498347956574,66.65498931928823,0.0534376404304727,82
-0.28,6588.084095784139,32.64412297126001,66.56479559729678,0.053399402884348635,82
-0.279,6583.009817429406,32.62087581374247,66.47482326814293,0.05336137507973315,82
-0.278,6577.934961792853,32.597756219797944,66.38507154134345,0.05332355594418298,82
-0.277,6572.859532955528,32.57476353736437,66.2955396300265,0.0532859444110521,82
-0.276,6567.783534966838,32.5518971179023,66.20622675091079,0.053248539419456745,82
-0.275,6562.7069718448265,32.52915631637368,66.11713212428742,0.053211339914240784,82
